email_id,subject,body,sender,sender_domain,num_urls,num_exclaim,has_html,label
EM00652,Re: Unusual activity detected - Instagram,"Hello, our records show your Instagram account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://bankofamerica-alert.co/ae9z5jl6ufky Thank you, Instagram Accounts Team",service@bankofamerica-alert.co,bankofamerica-alert.co,3,0,1,1
EM00653,Welcome to the hiring panel,"Hello, please find attached the invoice #1663 for the hiring panel. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Neha",neha@slack.com,slack.com,0,0,0,0
EM00654,Project update - holiday schedule,"Hi all, here is this week's newsletter covering holiday schedule and other updates from around the company. Feel free to reply with feedback. Cheers, Sam",sam@client-firm.com,client-firm.com,1,0,1,0
EM00655,Invoice #3109 for engineering sync,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",jordan@dropbox.com,dropbox.com,1,0,1,0
EM00656,Project update - system maintenance,"Hi all, here is this week's newsletter covering system maintenance and other updates from around the company. Feel free to reply with feedback. Cheers, Priya",priya@slack.com,slack.com,0,0,0,0
EM00657,Verify your Apple ID account now,"Hello, our records show your Apple ID account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://chase-verify-now.com/yzr6qce Thank you, Apple ID Accounts Team",alert@chase-verify-now.com,chase-verify-now.com,1,0,1,1
EM00658,Quarterly report - system maintenance,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",fatima@dropbox.com,dropbox.com,0,0,0,0
EM00659,URGENT: Action required on your Bank of America account,"Hello, our records show your Bank of America account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://bankofamerica-alert.co/06gnhh4 Thank you, Bank of America Accounts Team",support@bankofamerica-alert.co,bankofamerica-alert.co,2,0,1,1
EM00660,Your Google Workspace account has been limited,This is an automated message from Google Workspace. Your package could not be delivered - confirm your address. Please review the suspicious activity report using the link provided: http://dhl-tracking-parcel.xyz/3ueybisbo5 to prevent loss of access to your account and data.,service@dhl-tracking-parcel.xyz,dhl-tracking-parcel.xyz,1,0,1,1
EM00661,Project update - the marketing campaign,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",jordan@office.com,office.com,0,0,0,0
EM00662,URGENT: Action required on your Steam account,"ALERT! Security alert: someone tried to log in from a new device. To avoid disruption, please confirm your identity now by clicking the secure link below: http://wellsfargo-alert-team.co/pceaseh This link will expire soon. Steam Support",noreply@wellsfargo-alert-team.co,wellsfargo-alert-team.co,2,1,0,1
EM00663,Team meeting notes - Q3 roadmap,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",daniel@notion.so,notion.so,0,0,0,0
EM00664,Your Amazon account has been limited,"Hi, I am following up on the invoice we discussed. Could you please review and process payment through the link below at your earliest convenience: http://linkedin-secure-login.net/3095hs2 Let me know if you have any questions. Regards, Amazon Billing",account-team@linkedin-secure-login.net,linkedin-secure-login.net,2,0,1,1
EM00665,Project update - system maintenance,"Hi all, here is this week's newsletter covering system maintenance and other updates from around the company. Feel free to reply with feedback. Cheers, Sam",sam@university.edu,university.edu,1,0,0,1
EM00666,Verify your FedEx account now,"Hello, our records show your FedEx account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://insta-help-center.com/wk0yehvd Thank you, FedEx Accounts Team",service@insta-help-center.com,insta-help-center.com,1,0,0,1
EM00667,Reminder: product launch tomorrow,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",sam@hr.company.com,hr.company.com,0,0,0,0
EM00668,Re: Unusual activity detected - IRS,"Hello, our records show your IRS account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://amaz0n-security.info/jczucqmrunjd Thank you, IRS Accounts Team",account-team@amaz0n-security.info,amaz0n-security.info,1,0,0,1
EM00669,Reminder: the annual conference tomorrow,"Hi, just a friendly reminder that the annual conference is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Priya",priya@hr.company.com,hr.company.com,0,0,1,0
EM00670,Weekly newsletter: the hiring panel,"Hello, please find attached the invoice #3365 for the hiring panel. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Wei",wei@university.edu,university.edu,0,0,0,0
EM00671,Instagram Security Alert,"Hello, our records show your Instagram account requires re-verification following a recent policy update. Please complete this step at your convenience to keep your account in good standing: http://microsoft-office365-verify.com/a8s8hmbr5xqt4 Thank you, Instagram Accounts Team",service@microsoft-office365-verify.com,microsoft-office365-verify.com,3,0,1,1
EM00672,Verify your Netflix account now,"Dear user, as part of a routine security review your Netflix account access has been temporarily limited. Please confirm your details here to restore full access: http://steam-community-gift.ru/fhrxjp We appreciate your prompt attention to this matter.",account-team@steam-community-gift.ru,steam-community-gift.ru,3,0,0,1
EM00673,Project update - the annual conference,"Hello, please find attached the invoice #5675 for the annual conference. Payment is due within 30 days per our standard terms. Let me know if you have any questions. Best, Chris",chris@slack.com,slack.com,0,0,0,0
EM00674,Schedule change for product launch,"Dear employee, our IT department will be performing scheduled account verification this week as part of routine security. No action is required from you at this time. HR Team",daniel@client-firm.com,client-firm.com,1,0,0,0
EM00675,Your code review order confirmation,"Hi, quick reminder that your password for the internal portal expires in 3 days. You can update it any time from Settings > Security once you are logged in. IT Helpdesk",priya@company.com,company.com,1,0,0,0
EM00676,Your onsite training order confirmation,"Hi team, sharing notes from today's discussion on onsite training. Please review the attached document and add your comments by Friday. Thanks, Chris",chris@outlook.com,outlook.com,0,0,0,0
EM00677,Re: Unusual activity detected - Amazon,This is an automated message from Amazon. Security alert: someone tried to log in from a new device. Please review the suspicious activity report using the link provided: http://hdfc-netbanking-secure.in/41kht8x to prevent loss of access to your account and data.,noreply@hdfc-netbanking-secure.in,hdfc-netbanking-secure.in,1,0,1,1
EM00678,Re: Q3 roadmap feedback,"Hi all, here is this week's newsletter covering Q3 roadmap and other updates from around the company. Feel free to reply with feedback. Cheers, Chris",chris@hr.company.com,hr.company.com,0,0,0,0
EM00679,Quarterly report - engineering sync,"Hello, action needed: please confirm your availability for engineering sync by end of day so we can finalize the schedule. Reply directly to this email. Thanks, Fatima",fatima@dropbox.com,dropbox.com,0,0,0,0
EM00680,Welcome to system maintenance,"Hi, just a friendly reminder that system maintenance is scheduled for tomorrow at 10am. Please come prepared with your updates. See you there, Maria",maria@dropbox.com,dropbox.com,0,0,1,0
EM00681,Quarterly report - expense report,"Hi, your order has been confirmed and will ship within 2 business days. You can track the shipment from your account dashboard. Thank you for your business.",daniel@gmail.com,gmail.com,0,0,0,1
